scorer,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000,DLC_resnet50_T001Mar9shuffle1_500000
bodyparts,Mouse1,Mouse1,Mouse1,Mouse2,Mouse2,Mouse2,Mouse3,Mouse3,Mouse3,Mouse4,Mouse4,Mouse4
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
173,931.2040405,36.10403061,1,1146.548706,44.78209305,0.999995112,544.4896851,643.9038086,0.999998808,1508.975464,678.449707,0.999999285
174,931.2033691,35.92531586,0.999999881,1146.548706,44.8708725,0.999994636,544.4995728,643.9038086,0.999998689,1508.975464,678.5427856,0.999999285
175,931.2033691,35.92531586,1,1146.548706,44.8708725,0.999994397,544.5001831,643.9038086,0.999998629,1508.975464,678.5464478,0.999999285
176,931.2040405,35.92531586,1,1146.637939,44.8708725,0.999993682,544.5001831,643.9025879,0.999998689,1508.870117,678.5496216,0.999999285
177,931.2441406,35.92531586,1,1146.6521,44.84297562,0.999994099,544.5001831,643.9025269,0.999998689,1508.852295,678.5496216,0.999999285
178,931.2590942,35.89258575,1,1146.6698,44.84043121,0.999993801,544.5006714,643.9025269,0.999998689,1508.852295,678.5496216,0.999999285
179,931.5455322,35.7754364,1,1146.724854,44.6428833,0.999995351,544.5006714,643.9019165,0.999998748,1508.852295,678.5496216,0.999999285
180,931.5455322,35.58852768,1,1146.810425,44.56554794,0.99999392,544.5006714,643.8766479,0.999999166,1508.82312,678.5496216,0.999999404
181,931.5455322,35.52762985,1,1146.810425,44.5202713,0.999995947,544.0632935,643.3104858,0.999998987,1508.69873,679.1043091,0.999999285
182,931.5375977,35.49813843,1,1146.810425,44.51303101,0.999996066,544.0632935,643.2913208,0.999998927,1508.69873,679.2019043,0.999999285
183,931.534668,35.48738861,1,1146.752197,44.43273926,0.999996185,544.0632935,643.2904663,0.999999046,1508.693359,679.2042236,0.999999285
184,931.5320435,35.45690918,1,1146.752197,44.42420578,0.999996185,544.104187,643.2681885,0.999998808,1508.69873,679.2042236,0.999999285
185,931.5185547,35.45582199,0.99999994,1146.752197,44.40263748,0.999996543,544.104248,643.2681885,0.999998808,1508.717529,679.2019043,0.999999285
186,931.5030518,35.45582199,1,1146.784912,44.37636566,0.999996305,544.104248,643.2674561,0.999998927,1508.717529,679.144104,0.999999166
187,931.5030518,35.45582199,1,1146.784912,44.37636566,0.999996305,544.104248,643.2674561,0.999998927,1508.693359,679.1426392,0.999999225
188,931.5185547,35.48658752,1,1146.816162,44.37636566,0.999996603,544.104126,643.2674561,0.999998808,1508.657349,679.1122437,0.999999285
189,931.6741943,35.64814758,1,1146.816162,44.70710754,0.999996424,543.9719849,643.232666,0.999998689,1508.260498,678.5678101,0.999999285
190,931.6741943,35.7242775,1,1146.784912,44.70710754,0.999995828,543.942688,643.1247559,0.999998033,1508.260498,678.5678101,0.999999344
191,931.6741943,35.73295593,1,1146.754272,44.70710754,0.999995828,543.942688,643.0485229,0.999998152,1508.260498,678.5678101,0.999999404
192,931.5275269,35.78289413,1,1146.754272,44.25934601,0.999996185,543.9495239,642.9616699,0.999998331,1508.260498,678.5695801,0.999999404
193,931.4869995,35.78289413,1,1146.752563,44.25929642,0.999996185,543.9719849,642.9599609,0.999997437,1508.260498,678.6650391,0.999999404
194,931.4373779,35.78289413,0.99999994,1146.752563,44.25896454,0.999996185,544.0037231,642.8699341,0.999997139,1508.259888,678.6651611,0.999999404
195,931.4373779,35.77852631,1,1146.752563,44.25894547,0.999996185,544.0053711,642.8699341,0.999997139,1508.235718,678.6651611,0.999999404
196,931.4373779,35.74679184,1,1146.752563,44.2117691,0.999996185,544.0063477,642.8699341,0.999997139,1508.228638,678.6651611,0.999999404
197,931.4771118,35.62247467,1,1146.855225,44.2117691,0.999996901,544.1273804,643.0899048,0.999997675,1508.220337,678.6553345,0.999999464
198,931.5045166,35.62247467,1,1146.878662,44.2117691,0.999996781,544.1273804,643.0919189,0.999997616,1508.216431,678.6201782,0.999999523
199,931.6052856,35.62247467,1,1146.883301,44.50017166,0.999996662,544.1273804,643.0919189,0.999997377,1508.17627,678.6166992,0.999999404
200,931.6941528,35.62247467,1,1146.883911,44.50017166,0.999996722,544.1268921,643.0899048,0.999997318,1508.175659,678.6201782,0.999999404
201,931.6990356,35.62247467,0.99999994,1146.884033,44.52881622,0.999996722,544.126709,643.0863647,0.999997377,1508.154541,678.6553345,0.999999404
202,931.6990356,35.62338257,0.99999994,1146.884033,44.52890015,0.999996603,544.126709,643.0863647,0.999997377,1508.154541,678.6166992,0.999999404
203,931.6990356,35.6254921,1,1146.900513,44.55595398,0.999996543,544.1268921,643.0863647,0.999997377,1508.14563,678.6166992,0.999999404
204,931.3735962,35.64050674,0.999999881,1146.900513,44.6336937,0.999996603,544.2415771,643.4581299,0.999998331,1508.14563,678.600708,0.999999464
205,931.3522949,35.78434753,1,1146.872437,44.6336937,0.999996006,544.7506714,643.5369263,0.999998808,1508.255981,678.3207397,0.999999285
206,931.3396606,35.82310104,1,1146.856689,44.6336937,0.999996185,544.7872925,643.5385132,0.999998569,1508.288574,678.2069092,0.999999404
207,931.2112427,35.83945847,1,1146.856689,44.63368607,0.999996185,544.7872925,643.5385132,0.99999851,1508.290161,678.2069092,0.999999285
208,931.1758423,35.84667206,1,1146.856567,44.63309479,0.999996185,544.7872925,643.5369263,0.99999851,1508.290405,678.2069092,0.999999285
209,930.8618164,35.93275452,1,1146.791748,44.62594986,0.999996483,544.5306396,643.3413086,0.999998569,1508.316162,678.3435059,0.999999404
210,930.8231812,35.93275452,1,1146.731812,44.53751755,0.999996483,544.5306396,643.2949219,0.999998629,1508.320557,678.3435059,0.999999404
211,930.8231812,35.97777557,1,1146.731812,44.53751755,0.999996483,544.5305176,643.2949219,0.999998569,1508.358643,678.3496704,0.999999404
212,930.8231812,35.98360825,1,1146.731812,44.53751755,0.999996424,544.5305176,643.2949219,0.999998629,1508.369873,678.3521118,0.999999404
213,930.7823486,36.28709793,1,1147.103149,44.55153656,0.999996424,544.2714233,643.5266724,0.999998689,1508.655029,678.8382568,0.999999166
214,930.8626709,36.32206345,0.99999994,1147.103394,44.55153656,0.999996543,544.2714233,643.5297852,0.999998629,1508.661621,678.8781738,0.999999225
215,930.9589844,36.32206345,0.999999881,1147.15332,44.55153656,0.999996543,544.2714233,643.5629883,0.999998569,1508.665161,678.8920288,0.999999225
216,931.1629028,36.33817291,1,1147.376587,44.377388,0.999994099,544.4071045,643.6219482,0.999998927,1508.665161,679.0120239,0.999999106
217,931.1629028,36.33817291,0.999999881,1147.376587,44.377388,0.999994278,544.4458618,643.6228027,0.999998689,1508.661621,679.0120239,0.999999166
218,931.1629028,36.32206345,1,1147.376587,44.377388,0.999994397,544.4458618,643.6644287,0.999998748,1508.643555,679.0120239,0.999999166
219,931.1629028,36.31174469,0.999999881,1146.860229,44.26366806,0.999995828,544.7042236,643.7421875,0.999998569,1508.643555,678.9480591,0.999999285
220,931.1629028,36.31174469,0.999999881,1146.822876,44.21770859,0.999996066,544.7454834,643.7421875,0.99999845,1508.620972,678.9415894,0.999999225
221,931.1524048,36.25656509,1,1146.568237,44.04500198,0.999996662,545.2133789,643.7421875,0.99999851,1508.599121,678.1760864,0.999999285
222,931.151123,36.25054932,0.999999881,1146.56665,44.04109192,0.999996543,545.2134399,643.6871948,0.99999845,1508.610352,678.0806885,0.999999285
223,931.151123,36.24397659,1,1146.566284,44.04109192,0.999996543,545.213623,643.6869507,0.999998391,1508.610352,678.0806885,0.999999285
224,931.1022949,36.20793533,1,1146.566284,44.0414772,0.999996543,545.213623,643.6868896,0.999998391,1508.610352,678.0806885,0.999999285
225,931.1022949,36.14888,0.999999881,1146.563843,44.0414772,0.999996603,545.213623,643.6866455,0.99999845,1508.612183,678.081604,0.999999285
226,931.1022949,36.14044571,1,1146.566284,44.07893753,0.999996483,545.213623,643.6849365,0.99999845,1508.612183,678.081604,0.999999285
227,931.1383057,36.10409546,1,1146.566284,44.09938049,0.999996424,545.213562,643.6843262,0.99999845,1508.612183,678.0927124,0.999999344
228,931.138916,36.09529114,1,1146.644897,44.39599228,0.999994993,545.0375977,643.425354,0.999998748,1508.533813,678.1160278,0.999999523
229,931.208374,36.09481812,0.999999881,1146.689819,44.63937378,0.999995351,544.5500488,643.425354,0.999998331,1508.526733,678.1160278,0.999999225
230,931.2474976,36.08440399,1,1146.696167,44.76054764,0.99999547,544.3317871,643.425354,0.999998331,1508.526733,678.1077881,0.999999166
231,931.2474976,36.03908539,0.99999994,1146.696167,44.84493256,0.999995351,544.3269043,643.425354,0.999998271,1508.526733,678.1077881,0.999999166
232,931.2772827,36.03908539,0.999999881,1146.696167,44.84493256,0.99999553,544.3214722,643.425354,0.999998331,1508.526733,678.1077881,0.999999225
233,931.2772827,36.03908539,0.999999881,1146.69751,44.84493256,0.99999553,544.3214722,643.4058228,0.999998331,1508.514282,678.1077881,0.999999225
234,931.2772827,36.03908539,1,1146.696167,44.82449341,0.999995351,544.2633057,643.3632813,0.999998391,1508.502197,678.1083374,0.999999225
235,931.2785034,36.00637817,0.99999994,1146.69751,44.8233757,0.999995351,544.2633057,643.3632813,0.99999845,1508.502197,678.1083374,0.999999225
236,931.2891846,35.92830658,1,1146.706909,44.80716324,0.999995232,544.2633057,643.3632813,0.99999845,1508.502197,678.1083374,0.999999225
237,931.2891846,35.90975952,1,1146.96521,44.45201874,0.999995351,544.3325806,643.3632813,0.99999845,1508.562622,677.8898315,0.999999404
238,931.1967163,35.88669968,1,1146.972534,44.43628693,0.999995232,544.3325806,643.3659668,0.99999845,1508.562622,677.8807983,0.999999404
239,931.2886353,35.88669968,0.99999994,1147.128174,44.4176178,0.999994993,544.3325806,643.380188,0.999998093,1508.566406,677.8123169,0.999999404
240,931.2886353,35.59831619,0.999999881,1147.33606,44.35811996,0.999995708,544.112854,643.59198,0.999998689,1508.597656,677.8807983,0.999999464
241,931.2886353,35.59477997,1,1147.340576,44.35736084,0.999995708,543.9785156,643.6972656,0.999998331,1508.610229,677.8898315,0.999999404
242,931.2886353,35.56357956,1,1147.340576,44.35736084,0.999995649,543.9655151,643.6986694,0.999998212,1508.760498,677.9547119,0.999999285
243,931.2886353,35.48936081,1,1147.384399,44.35811996,0.99999553,543.9647827,643.6992798,0.999998212,1508.763794,677.9689331,0.999999404
244,931.3049316,35.37736893,1,1147.384399,44.35811996,0.99999541,543.9642334,643.6992798,0.999998212,1508.763794,677.9689331,0.999999404
245,931.2684937,35.36559677,0.999999881,1147.384399,44.34012985,0.99999541,543.958313,643.6972656,0.999998212,1508.760498,677.9689331,0.999999404
246,931.1837769,35.0920372,1,1147.169556,44.06776047,0.999994397,543.958313,643.0769043,0.99999702,1508.587036,677.7022095,0.999999404
247,931.1837769,35.07084274,1,1147.169434,44.06674957,0.999994278,543.8348999,643.0769043,0.999996901,1508.584229,677.7022095,0.999999404
248,931.1837769,34.99526215,1,1147.159546,44.06674957,0.999994516,543.8348999,643.0769043,0.999997258,1508.584229,677.7022095,0.999999404
249,931.1824951,34.99363327,1,1147.133911,44.06636047,0.999994516,543.9906006,643.088501,0.999997616,1508.584229,677.793396,0.999999404
250,931.0866699,34.96164322,1,1147.02063,44.04211807,0.999994755,544.4030151,643.4990845,0.999997616,1508.663452,677.793457,0.999999344
251,931.0866699,34.86699677,1,1147.02063,44.03876114,0.999994755,544.4030151,643.4990845,0.999997497,1508.680054,677.8609619,0.999999285
252,931.0866699,34.71447754,1,1147.020386,44.04112244,0.999993563,544.4713745,643.4990845,0.999998212,1508.707153,678.2644653,0.999999285
253,931.090332,34.71447754,1,1147.020386,44.04112244,0.999993443,544.4713745,643.3463135,0.999998212,1508.707886,678.284668,0.999999285
254,931.0925903,34.71447754,1,1146.827148,44.04112244,0.999994516,544.6015015,643.2554321,0.999998331,1508.707886,678.5101318,0.999999046
255,931.1029053,34.72001266,1,1146.810059,44.03876114,0.999994397,544.6408081,643.2554321,0.999998212,1508.707153,678.5294189,0.999999046
256,931.2099609,34.74187088,0.99999994,1146.810059,43.8872261,0.999994278,544.8642578,643.2554321,0.999998271,1508.699463,678.5665283,0.999999046
257,931.258667,34.86510086,1,1146.827148,43.88579559,0.999994397,544.9314575,643.2907104,0.99999845,1508.698364,678.5665283,0.999999046
258,931.258667,35.01810074,1,1146.809692,43.88579559,0.999994159,544.9317627,643.2914429,0.99999851,1508.698364,678.5665283,0.999999046
259,931.258667,35.01942062,1,1146.810059,43.8872261,0.999994278,544.9533691,643.5214844,0.999998569,1508.699463,678.5665283,0.999999046
260,930.9650879,35.12854004,1,1146.836548,44.27902603,0.999994278,544.9533691,643.5214844,0.99999851,1508.842896,678.5637207,0.999998987
261,930.9346313,35.14956284,0.999999881,1146.836548,44.2854538,0.999994278,544.9533691,643.5214844,0.999998569,1508.853394,678.5418701,0.999998927
262,930.7485962,35.14956284,0.999999881,1147.282227,44.2854538,0.999994278,544.4205322,643.378479,0.999998569,1508.853394,678.1965942,0.999999166
263,930.7068481,35.12854004,0.999999881,1147.282227,44.2854538,0.999994397,544.4204102,643.378479,0.999998569,1508.842896,678.1870117,0.999999225
264,930.5880737,34.91443634,0.999999881,1147.282227,44.17191315,0.999995351,544.244873,643.378479,0.999999166,1508.509888,678.1690674,0.999999464
265,930.5877075,34.90929794,1,1147.282227,44.17186356,0.999995351,544.2446289,643.3840332,0.999999225,1508.447876,678.0026855,0.999999464
266,930.5877075,34.90929794,1,1147.256226,44.16062927,0.999994934,544.2442017,643.385498,0.999999106,1508.412354,678.0001831,0.999999404
267,930.5880737,34.90929794,1,1147.256226,44.16059875,0.999994993,544.2442017,643.3860474,0.999999166,1508.390015,677.9436035,0.999999464
268,930.6087036,34.90847397,1,1147.213135,44.1378479,0.999995053,544.2442017,643.4307251,0.999999166,1508.390015,677.9436035,0.999999464
269,930.6383057,34.89128494,1,1147.213135,44.09514999,0.999995053,544.2442017,643.4307251,0.999999166,1508.412354,678.0026855,0.999999523
270,930.7415161,34.77145767,1,1146.899292,44.09514618,0.999994397,544.8529663,643.4307251,0.999999166,1508.72583,678.8890381,0.999998569
271,930.7714844,34.77145767,1,1146.896973,44.00762558,0.999994516,544.9193726,643.3754272,0.999999166,1508.734009,678.8920898,0.999998569
272,930.7714844,34.77145767,1,1146.88501,43.84906006,0.999994516,544.9204102,643.3693237,0.999999046,1508.734009,678.9001465,0.999998569
273,930.7714844,34.77145767,1,1146.878784,43.84177017,0.999994695,544.9243164,643.3636475,0.999999046,1508.734009,678.8930054,0.999998689
274,930.7714844,34.77145767,0.99999994,1146.877319,43.84177017,0.999994636,544.9243164,643.3636475,0.999999046,1508.746582,678.8930054,0.999998629
275,930.8475342,34.82369614,1,1146.876831,43.84177017,0.999994636,544.9243164,643.3636475,0.999999046,1508.746582,678.8930054,0.999998689
276,930.9981689,34.97499847,1,1146.7771,43.88552475,0.999991536,544.8898315,643.3790894,0.999998927,1508.746582,678.7984009,0.99999845
277,931.0040283,34.97499847,1,1146.77124,43.88853455,0.999991536,544.8895874,643.4373169,0.999998629,1508.746582,678.7984009,0.99999845
278,931.0040283,35.0034256,1,1146.77124,43.96382904,0.999991894,544.8895874,643.4373169,0.999998689,1508.765259,678.7984009,0.999998808
279,931.0040283,35.0034256,1,1146.77124,44.00006104,0.999991953,544.8898315,643.3790894,0.999998689,1508.765259,678.8015747,0.999998927
280,931.0106812,35.0034256,1,1146.799194,43.97758102,0.99999392,544.9281616,643.3654175,0.99999845,1508.765259,678.890686,0.999998808
281,931.0165405,35.00357819,1,1146.877686,43.97758102,0.999994218,544.9281616,643.3580322,0.999998331,1508.765259,678.890686,0.999998808
282,930.9603882,35.19628906,1,1146.882324,43.97758102,0.999994397,544.9299927,643.3575439,0.999998331,1508.765259,678.890686,0.999998808
283,930.9603882,35.19628906,0.999999881,1146.929565,43.88117218,0.999994516,544.9300537,643.3568726,0.999998331,1508.763184,678.8511963,0.999999046
284,931.0092773,35.19628906,1,1146.929565,43.88117218,0.999994516,544.9299927,643.3425903,0.999998212,1508.713379,678.8430786,0.999998987
285,931.0092773,35.15270996,1,1146.929565,43.88117218,0.999994457,544.9024048,643.3422852,0.999998331,1508.704468,678.7695313,0.999998927
286,931.0092773,35.15270996,0.99999994,1146.929565,44.11623764,0.999993801,544.4490967,643.3422852,0.999998391,1508.495239,678.7305908,0.999999285
287,931.1002197,35.15270996,1,1146.938477,44.14432526,0.999993801,544.4490967,643.3425903,0.999998391,1508.495239,678.6585693,0.999999285
288,931.539856,35.33461761,1,1146.973511,44.16467285,0.99999404,544.4321289,643.0234375,0.999998808,1508.495239,678.4614868,0.999999225
289,931.5501709,35.38471985,0.99999994,1146.973511,44.16874695,0.99999398,544.434021,643.0232544,0.999998748,1508.514404,678.4614868,0.999999166
290,931.6086426,35.45171356,1,1146.973511,44.26379013,0.999994516,544.434021,643.005249,0.999998569,1508.689697,678.4772339,0.999999285
291,931.6086426,35.45275116,1,1146.963623,44.26379013,0.999994457,544.4321289,642.9832764,0.999998629,1508.699585,678.4772339,0.999999285
292,931.6086426,35.48626709,1,1146.963623,44.27426529,0.999994457,544.21521,642.793335,0.99999851,1508.699585,678.4614868,0.999999285
293,931.6055908,35.49085236,0.99999994,1146.963623,44.27426529,0.999994159,544.21521,642.7919922,0.99999845,1508.699585,678.4365234,0.999999285
294,931.5054321,35.55104446,1,1147.022095,44.52496338,0.999993742,544.2150879,642.5001831,0.999998212,1508.536865,677.77948,0.999999404
295,931.5054321,35.56028748,1,1147.059814,44.53234482,0.999993682,544.2106934,642.5001831,0.999998212,1508.531372,677.7347412,0.999999404
296,931.5054321,35.57398605,1,1147.069336,44.53343201,0.999993026,543.9894409,642.5001831,0.999998331,1508.531372,677.6772461,0.999999523
297,931.5257568,35.57398605,0.99999994,1147.065674,44.53347397,0.999992728,543.987793,642.531189,0.999998271,1508.531372,677.6762085,0.999999404
298,931.5257568,35.57398605,1,1147.065674,44.53343201,0.99999249,543.987793,642.6236572,0.999998331,1508.543457,677.6762085,0.999999404
299,931.5257568,35.64291,1,1147.059814,44.53234482,0.99999249,543.987793,642.6236572,0.999998331,1508.5448,677.6762085,0.999999404
300,931.491394,35.76834488,1,1146.761719,44.53347397,0.99999547,544.1532593,643.4008789,0.999998808,1508.889404,677.9683838,0.999999404
301,931.4713135,35.85524368,1,1146.755005,44.55095673,0.999995351,544.1803589,643.4060669,0.999998331,1508.898682,677.9714355,0.999999285
302,931.3394165,35.98110199,1,1146.755005,44.74508286,0.999995112,544.2607422,643.4082642,0.999997139,1508.940918,678.3023682,0.999999285
303,931.3394165,35.98110199,1,1146.755005,44.74508286,0.999995232,544.2607422,643.4163818,0.99999702,1508.941162,678.3736572,0.999999166
304,931.3394165,36.00494385,0.999999881,1146.84729,44.74508286,0.999994874,544.2607422,643.4163818,0.99999702,1508.977661,678.4098511,0.999999225
305,931.3516846,36.00494385,0.999999881,1146.847534,44.74417496,0.999994874,544.260437,643.4163818,0.99999702,1508.993042,678.460083,0.999999225
306,931.3787231,35.98110199,0.999999881,1146.852051,44.69363022,0.999994993,544.2598877,643.4163818,0.99999702,1509.011719,678.460083,0.999999166
307,931.3787231,35.97641754,0.999999881,1146.852661,44.69363022,0.999994934,544.2352295,643.2644043,0.99999702,1509.011719,678.460144,0.999999285
308,931.3842773,35.97641754,0.999999881,1146.852661,44.67503357,0.999994993,544.2352295,643.2642822,0.999997079,1509.011719,678.460144,0.999999225
309,931.3842773,35.97626495,1,1146.877808,44.67503357,0.999994993,544.2352295,643.2636719,0.99999702,1509.011597,678.4622803,0.999999225
310,931.3842773,35.91218948,1,1146.877808,44.29049301,0.999994338,544.2845459,643.2636719,0.999997735,1508.540161,678.4924927,0.999999285
311,931.4100342,35.85863876,1,1146.911499,44.28746414,0.999994516,544.2990112,643.2644043,0.999997675,1508.510498,678.4924927,0.999999285
312,931.6387939,35.85863876,1,1146.9729,44.26734543,0.999992788,544.3002319,643.3027954,0.999998629,1508.50647,678.4924927,0.999999106
313,931.6481323,35.91218948,1,1146.9729,44.20223618,0.999992847,544.3428955,643.3460693,0.999998331,1508.50647,678.4608765,0.999999166
314,931.7219849,35.92877197,0.99999994,1146.9729,44.20223618,0.999992967,544.3545532,643.3460693,0.999998212,1508.502686,678.4608765,0.999999106
315,931.7515869,35.95804214,1,1146.9729,44.20223618,0.999992847,544.3607178,643.3027954,0.999998331,1508.502686,678.4608765,0.999999166
